symbol,subject,file,details,datetime
WIPRO,Press Release,https://nsearchives.nseindia.com/corporate/Cslogin_19032026181515_PressRelease19032026.pdf,"Wipro Limited has informed the Exchange regarding a press release dated March 19, 2026, titled ""Wipro Launches GIFT City Hub to Accelerate AI-Powered BFSI Transformation"".",2026-03-19 18:17:22+05:30
ONGC,Credit Rating,https://nsearchives.nseindia.com/corporate/ONGC_19032026191014_creditrating19032026.pdf,Oil & Natural Gas Corporation Limited has informed the Exchange about Credit Rating,2026-03-19 19:10:25+05:30
HCLTECH,Updates,https://nsearchives.nseindia.com/corporate/HCLTECH_19032026203133_UpdateGuaranteeRelease.pdf,"Update on Release of Guarantee provided by the Company on USD denominated Senior Notes issued by HCL America Inc., a wholly owned step-down subsidiary'.",2026-03-19 20:33:05+05:30
ADANIENT,Updates,https://nsearchives.nseindia.com/corporate/ADANIENT_19032026200621_AELIntimationJAL19032026_2.pdf,"Adani Enterprises Limited has informed the Exchange regarding 'Intimation Under Regulation 30 Of SEBI (Listing Obligations & Disclosure Requirements) Regulations, 2015 - Update On The Resolution Plan For Jaiprakash Associates Limited ('JAL').'.",2026-03-19 20:06:32+05:30
ADANIPORTS,Updates,https://nsearchives.nseindia.com/corporate/rkbhagia_19032026194616_SEINTIMATION.pdf,Adani Ports and Special Economic Zone Limited has informed the Exchange regarding 'Resolution Plan of Jaiprakash Associates Limited   Intimation regardingin-principle interest to be one of the Implementing Entities'.,2026-03-19 19:46:26+05:30
ETERNAL,Trading Window,https://nsearchives.nseindia.com/corporate/ZOMATO_20032026195747_Tradingwindowsigned.pdf,"ETERNAL LIMITED has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",2026-03-20 19:59:01+05:30
BHARTIARTL,Updates,https://nsearchives.nseindia.com/corporate/BHARTIARTL_20032026202344_STX_Announcement_-_Call_money_completion_signed.pdf,"Bharti Airtel Limited has informed the Exchange regarding 'Update on conversion of partly paid-up equity shares into fully paid-up equity shares, upon receipt of First and Final Call'.",2026-03-20 20:24:16+05:30
SHRIRAMFIN,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",https://nsearchives.nseindia.com/corporate/Mathew_20032026203853_BSENSE_74-5_Upload_2032026.pdf,"Shriram Finance Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",2026-03-20 20:39:43+05:30
SBIN,Allotment of Securities,https://nsearchives.nseindia.com/corporate/SBIN1_20032026212415_SE_Allotment_T2_20032026dsc.pdf,"State Bank Of India has informed the Exchange regarding allotment of 6051 securities pursuant to Non Convertible Securities at its meeting held on March 20, 2026",2026-03-20 21:25:28+05:30
POWERGRID,Investor Presentation,https://nsearchives.nseindia.com/corporate/POWERGRID1_23032026104611_BSENSEReg30dt23032026.pdf,Power Grid Corporation of India Limited has informed the Exchange about Investor Presentation,2026-03-23 10:46:23+05:30
TITAN,Trading Window,https://nsearchives.nseindia.com/corporate/TITAN_23032026112608_SEintimation.pdf,"Titan Company Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",2026-03-23 11:26:25+05:30
BHARTIARTL,Press Release,https://nsearchives.nseindia.com/corporate/BHARTIARTL_23032026122721_BhartiAirtelPRReg30March23.pdf,"Bharti Airtel Limited has informed the Exchange regarding a press release dated March 23, 2026, titled ""Airtel brings faster speeds and wider 5G coverage to millions in Gujarat with 2,750+ new sites"".",2026-03-23 12:29:23+05:30
APOLLOHOSP,General Updates,https://nsearchives.nseindia.com/corporate/APOLLOHOSP_23032026123242_SE_Letter-IFC_EAF_0001.pdf,Apollo Hospitals Enterprise Limited has informed the Exchange about General Updates,2026-03-23 12:32:57+05:30
NTPC,Trading Window,https://nsearchives.nseindia.com/corporate/NTPC_23032026130824_20260323_STEX_TRADINGWINDOW.pdf,"NTPC Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",2026-03-23 13:08:30+05:30
INFY,ESOP/ESOS/ESPS,https://nsearchives.nseindia.com/corporate/Infosys_23032026140356_ESOP_Allotment_Batch92.pdf,Infosys Limited has informed the Exchange regarding Allotment of 200596  Shares.,2026-03-23 14:05:55+05:30
WIPRO,Press Release,https://nsearchives.nseindia.com/corporate/Cslogin_23032026153722_PressRelease23032026.pdf,"Wipro Limited has informed the Exchange regarding a press release dated March 23, 2026, titled ""Wipro Expands Strategic Presence in South Korea, Launches Innovation Lab in Seoul"".",2026-03-23 15:37:57+05:30
POWERGRID,Trading Window,https://nsearchives.nseindia.com/corporate/POWERGRID1_23032026154245_NSEBSEClosure23032026.pdf,"Power Grid Corporation of India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",2026-03-23 15:43:27+05:30
BAJFINANCE,Issue of Securities,https://nsearchives.nseindia.com/corporate/BAJFINANCE_23032026162130_BFLIssueofSecurities_signed_for_upload.pdf,Bajaj Finance Limited has informed the Exchange about issue of Securities,2026-03-23 16:21:43+05:30
HDFCBANK,News Verification,-,The Exchange has sought clarification from HDFC Bank Limited with respect to recent news item captioned HDFC Bank shares in focus after report of lender firing three senior executives.  The response from the Company is awaited.,2026-03-23 16:35:52+05:30
TATASTEEL,News Verification,-,The Exchange has sought clarification from Tata Steel Limited with respect to recent news item captioned Hindustan Zinc partners with Tata Steel to integrate low carbon zinc into sustainable steel manufacturing.  The response from the Company is awaited.,2026-03-23 16:34:00+05:30
NESTLEIND,General Updates,https://nsearchives.nseindia.com/corporate/NESTLEIND1_23032026171927_Investor_Meet_Outcome_23Mar2026signed.pdf,Nestle India Limited has informed the Exchange about Update on a one-on-one meet (virtual) with an institutional investor held on 23rd March 2026,2026-03-23 17:20:02+05:30
DRREDDY,Trading Window,https://nsearchives.nseindia.com/corporate/DRREDDY_23032026173713_DRL_SE_Intimation_Trading_window_clsoure_23032026.pdf,"Dr. Reddy's Laboratories Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",2026-03-23 17:37:22+05:30
TATACONSUM,Trading Window,https://nsearchives.nseindia.com/corporate/Kajal_23032026181002_SEIntimation_TradingWindowClosure_sd.pdf,"TATA CONSUMER PRODUCTS LIMITED has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",2026-03-23 18:10:28+05:30
HINDALCO,Trading Window,https://nsearchives.nseindia.com/corporate/HINDALCOIND_23032026184507_BM_Intimation_230326_signed.pdf,"Hindalco Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",2026-03-23 18:45:44+05:30
GRASIM,Trading Window,https://nsearchives.nseindia.com/corporate/GRASIM_23032026184611_SEintimation.pdf,"Grasim Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",2026-03-23 18:46:21+05:30
M&M,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/AmitDodani_23032026192735_Concluded23032026.pdf,Mahindra & Mahindra Limited has informed the Exchange about Outcome of Analyst/Investor Meet,2026-03-23 19:27:56+05:30
INDIGO,Press Release,https://nsearchives.nseindia.com/corporate/Indigo1_23032026192508_SE_disclosure_23032026.pdf,"InterGlobe Aviation Limited has informed the Exchange regarding a press release dated March 23, 2026, titled ""IndiGo appoints Chief Strategy Officer"".",2026-03-23 19:27:18+05:30
INDIGO,Outcome of Board Meeting,https://nsearchives.nseindia.com/corporate/Indigo1_23032026191904_SE_disclosure_23032026.pdf,"InterGlobe Aviation Limited has informed the Exchange regarding Outcome of Board Meeting held on March 23, 2026.",2026-03-23 19:19:17+05:30
SBIN,Shareholders meeting,https://nsearchives.nseindia.com/corporate/SBIN_23032026194529_BSE_NSE_NoticeGP_15052026.pdf,"State Bank of India has informed the Exchange regarding Notice of General Meeting to be held on May 15, 2026",2026-03-23 19:46:34+05:30
COALINDIA,Updates,https://nsearchives.nseindia.com/corporate/COALINDIA_23032026195356_guarantee_of_CRAUL.pdf,"Coal India Limited has informed the Exchange regarding 'Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015- Giving of guarantee to CIL Rajasthan Akshay Urja Limited (CRAUL), a subsidiary of CIL'.",2026-03-23 19:54:10+05:30
COALINDIA,Updates,https://nsearchives.nseindia.com/corporate/COALINDIA_23032026195025_Closure_of_MJSJ.pdf,"Coal India Limited has informed the Exchange regarding 'Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015- Closure of step-down subsidiary'.",2026-03-23 19:50:34+05:30
COALINDIA,Updates,https://nsearchives.nseindia.com/corporate/COALINDIA_23032026195757_Intimation_of_Sigapore.pdf,Coal India Limited has informed the Exchange regarding 'Incorporation of an Intermediate Holding Company (IHC) at Singapore '.,2026-03-23 19:58:07+05:30
COALINDIA,Updates,https://nsearchives.nseindia.com/corporate/COALINDIA_23032026200426_MCL_dis.pdf,"Coal India Limited has informed the Exchange regarding 'In-principle approval for divestment up to 25% equity shares of Coal India Limited (CIL) in Mahanadi Coalfields Limited (MCL), a wholly owned subsidiary of Coal India Limited'.",2026-03-23 20:04:46+05:30
COALINDIA,Updates,https://nsearchives.nseindia.com/corporate/COALINDIA_23032026200606_SECL_dis.pdf,Coal India Limited has informed the Exchange regarding 'In-principle approval for disinvestment of South Eastern Coalfields Limited (SECL) through Offer for Sale (OFS) of up to 25% equity by CIL and fresh issue of up to 10% equity shares by SECL'.,2026-03-23 20:06:31+05:30
KOTAKBANK,ESOP/ESOS/ESPS,https://nsearchives.nseindia.com/corporate/Kotakmahindrabank_23032026205526_SEIntESOPAllotment23032026.pdf,Kotak Mahindra Bank Limited has informed the Exchange regarding Allotment of 7945  Shares.,2026-03-23 20:55:36+05:30
TMPV,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_23032026211223_nsebse.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Tata Motors Passenger Vehicles Group Investor Day which is scheduled to be held in the month of June 2026.,2026-03-23 21:13:47+05:30
POWERGRID,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/POWERGRID1_23032026222548_BSENSEReg30AudioRecorddt23032026.pdf,Power Grid Corporation of India Limited has informed the Exchange about Link of Recording,2026-03-23 22:26:03+05:30
HDFCBANK,News Verification,https://nsearchives.nseindia.com/corporate/HDFCBANK3_23032026234347_NSE-_Rumour.pdf,The Exchange has sought clarification from HDFC Bank Limited with respect to recent news item captioned HDFC Bank shares in focus after report of lender firing three senior executives.  The response from the Company is attached.,2026-03-23 23:44:15+05:30
HDFCBANK,Updates,https://nsearchives.nseindia.com/corporate/HDFCBANK3_24032026062730_SE_intimation_-_external_law_firm_review_-_Final.pdf,HDFC Bank Limited has informed the Exchange regarding 'Appointment of external law firms '.,2026-03-24 06:27:50+05:30
LT,ESOP/ESOS/ESPS,https://nsearchives.nseindia.com/corporate/PAM_24032026111916_ESOPAllotment24032026.pdf,Larsen & Toubro Limited has informed the Exchange regarding Allotment of 20661  Shares.,2026-03-24 11:19:48+05:30
TATASTEEL,News Verification,https://nsearchives.nseindia.com/corporate/NIDHIFADNAVIS_24032026121625_NSE-Clarification.pdf,The Exchange has sought clarification from Tata Steel Limited with respect to recent news item captioned Hindustan Zinc partners with Tata Steel to integrate low carbon zinc into sustainable steel manufacturing.  The response from the Company is attached.,2026-03-24 12:17:14+05:30
ADANIENT,General Updates,https://nsearchives.nseindia.com/corporate/kuntal_chandya_adani_com_24032026123409_MCM_Outcome.pdf,Outcome of Management Committee Meeting of Board of Directors - Early fullredemption of Non-Convertible Debentures,2026-03-24 12:36:32+05:30
SBIN,Updates,https://nsearchives.nseindia.com/corporate/SBIN1_24032026130130_SE_DISCLOSUREdsc.pdf,State Bank Of India has informed the Exchange regarding 'Updates'.,2026-03-24 13:02:46+05:30
NTPC,Updates,https://nsearchives.nseindia.com/corporate/NTPC_24032026134201_20260323_STEX_ESGRATING.pdf,NTPC Limited has informed the Exchange regarding 'ESG rating by ESG Risk Assessments & Insights Limited'.,2026-03-24 13:42:39+05:30
HDFCBANK,ESOP/ESOS/ESPS,https://nsearchives.nseindia.com/corporate/HDFCBANK_24032026134622_SELetterESOP24032026.pdf,HDFC Bank Limited has informed the Exchange regarding Allotment of  1385694  Shares.,2026-03-24 13:46:55+05:30
MARUTI,Capacity addition,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_24032026142443_StxIntimation_CapacityAddition_24March2026.pdf,Maruti Suzuki India Limited has informed the Exchange about Capacity addition,2026-03-24 14:25:16+05:30
MARUTI,Change in Management,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_24032026142831_StxIntimation_ChangeinSMP_24Mar2026.pdf,Maruti Suzuki India Limited has informed the Exchange about change in Management,2026-03-24 14:29:29+05:30
TATACONSUM,General Updates,https://nsearchives.nseindia.com/corporate/Sukhvinder_24032026142724_TCPL_ESG_Rating_Intimation.pdf,TATA CONSUMER PRODUCTS LIMITED has informed the Exchange about MSCI ESG Ratings Updates,2026-03-24 14:28:58+05:30
TATACONSUM,Action(s) taken or orders passed,https://nsearchives.nseindia.com/corporate/Sukhvinder_24032026143819_SE_Intimation_Income_Tax_order.pdf,TATA CONSUMER PRODUCTS LIMITED has informed the Exchange about Action(s) taken or orders passed,2026-03-24 14:39:00+05:30
LT,Trading Window,https://nsearchives.nseindia.com/corporate/PAM_24032026143432_FixedClosedPeriod24032026.pdf,"Larsen & Toubro Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",2026-03-24 14:34:48+05:30
APOLLOHOSP,Trading Window,https://nsearchives.nseindia.com/corporate/APOLLOHOSP_24032026144006_SE_Letter-Trading_window_0001.pdf,"Apollo Hospitals Enterprise Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",2026-03-24 14:40:21+05:30
INFY,Updates,https://nsearchives.nseindia.com/corporate/Infosys_24032026153246_PR_24032026.pdf,Infosys Limited has informed the Exchange regarding 'Infosys and University of Nottingham Extend Strategic Collaboration to Strengthen Digital Infrastructure for Student Management System'.,2026-03-24 15:33:04+05:30
ITC,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/ITC_24032026154843_SEIntimation.pdf,ITC Limited has informed the Exchange about Copy of Newspaper Publication,2026-03-24 15:48:57+05:30
M&M,Trading Window,https://nsearchives.nseindia.com/corporate/ferozebaria_24032026161704_SEIntimationBoardMeeting05052026.pdf,"Mahindra & Mahindra Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",2026-03-24 16:17:19+05:30
TITAN,Shareholders meeting,https://nsearchives.nseindia.com/corporate/TITAN003_24032026161551_TitanPBintimation.pdf,"Titan Company Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",2026-03-24 16:17:03+05:30
